centx,centy,year,month,fews_ha,ndvi_mean,ndvi_anom,rain_mean,rain_anom,et_mean,et_anom,acled_count,acled_fatalities,p_staple_food,area,cropland_pct,pop,ruggedness_mean,pasture_pct,log_pop,log_ruggedness
65.7093431,31.04361782,2014,10,0.0,0.100250992,103.1950483,0.47951862700000003,-0.045919645,0.578519428,0.109647229,0,0,1.227005736,54174.53381,1.417796244,1479059.0,101047.1587,16.24627876,14.206916632716077,11.523342604672973
65.7093431,31.04361782,2015,1,0.0,0.09655531099999999,98.17015429,4.279305969,-1.948103238,4.132703,-0.759567677,0,0,1.21880091,54174.53381,1.417796244,1528610.0,101047.1587,16.24627876,14.239869383703319,11.523342604672973
65.7093431,31.04361782,2015,4,0.0,0.110606947,93.37455762,2.367512874,-0.030890625,1.731437169,-0.89157432,0,0,1.031083575,54174.53381,1.417796244,1528610.0,101047.1587,16.24627876,14.239869383703319,11.523342604672973
65.7093431,31.04361782,2015,7,0.0,0.09644145400000001,96.90765478,0.369765894,-0.054669872,0.34808402200000005,0.083056462,0,0,1.083209467,54174.53381,1.417796244,1528610.0,101047.1587,16.24627876,14.239869383703319,11.523342604672973
65.7093431,31.04361782,2015,10,0.0,0.095116442,97.90971282,1.080702952,0.55526468,0.701159568,0.232287368,0,0,1.156474135,54174.53381,1.417796244,1528610.0,101047.1587,16.24627876,14.239869383703319,11.523342604672973
65.7093431,31.04361782,2016,2,0.0,0.104072623,102.0758579,1.6564508690000002,-5.020245121,2.8945790810000003,-2.530416059,0,0,1.28046316,54174.53381,1.417796244,1572479.0,101047.1587,16.24627876,14.268163912936558,11.523342604672973
65.7093431,31.04361782,2016,6,0.0,0.10254128800000001,100.5637048,0.16145362900000002,0.025573428999999998,0.44675219200000005,-0.006428405,0,0,1.269724163,54174.53381,1.417796244,1572479.0,101047.1587,16.24627876,14.268163912936558,11.523342604672973
65.7093431,31.04361782,2016,10,0.0,0.09776120199999999,100.63214140000001,0.530364816,0.004926544000000001,0.38188153799999996,-0.086990662,0,0,1.278042087,54174.53381,1.417796244,1572479.0,101047.1587,16.24627876,14.268163912936558,11.523342604672973
65.7093431,31.04361782,2017,2,0.0,0.10653319900000001,104.48922459999999,8.145435806,1.468739816,6.420811486,0.9958163459999999,25,116,1.201960728,54174.53381,1.417796244,1616347.0,101047.1587,16.24627876,14.295679222735252,11.523342604672973
65.7093431,31.04361782,2017,6,0.0,0.11104514300000001,108.903557,0.124080137,-0.011800063999999999,0.344118107,-0.10906249,17,135,1.2481428999999997,54174.53381,1.417796244,1616347.0,101047.1587,16.24627876,14.295679222735252,11.523342604672973
65.7093431,31.04361782,2017,10,0.0,0.103704663,106.75014350000001,0.42684880799999997,-0.098589464,0.349996604,-0.118875595,32,255,1.273055517,54174.53381,1.417796244,1616347.0,101047.1587,16.24627876,14.295679222735252,11.523342604672973
65.7093431,31.04361782,2018,2,0.0,0.09884656800000001,96.95007146,5.7531584360000005,-0.923537555,5.244887493999999,-0.180107646,17,92,1.30999106,54174.53381,1.417796244,1660216.0,101047.1587,16.24627876,14.322458272349719,11.523342604672973
65.7093431,31.04361782,2018,6,0.0,0.095736346,93.89000065,0.11803048599999999,-0.017849715,0.268004976,-0.185175621,31,214,1.230498522,54174.53381,1.417796244,1660216.0,101047.1587,16.24627876,14.322458272349719,11.523342604672973
65.7093431,31.04361782,2018,10,0.0,0.092908999,95.63744422,0.44568194299999997,-0.079756329,0.476209263,0.0073370630000000004,20,140,1.30547034,54174.53381,1.417796244,1660216.0,101047.1587,16.24627876,14.322458272349719,11.523342604672973
65.7093431,31.04361782,2019,2,0.0,0.099473915,97.56538227,12.82982219,6.153126197000001,6.835325645,1.410330505,44,402,1.253436307,54174.53381,1.417796244,1704084.0,101047.1587,16.24627876,14.348538280931049,11.523342604672973
