Iteration,neurons,layers,L2 reg lambda,learning rate,batch size,epsilon1,max epochs,SumFPFN_all,FP_all,FN_all,AUC_all,accuracy_all,precision_all,recall_all,F1_all,SumFPFN_test,FP_test,FN_test,AUC_test,accuracy_test,precision_test,recall_test,F1_test,SumFPFN_val,FP_val,FN_val,AUC_val,accuracy_val,precision_val,recall_val,F1_val11,150,1,0.0001,0.002,1024,0.0001,100,2100,579,1521,95,928,0.8908582369253534,0.8223513886124105,0.8514874349721975,347,110,237,93,921,0.8708619147032508,0.8126661127120791,0.837846309449698,362,110,252,93,918,0.8665486249230732,0.8020316702928765,0.8293807294212482
4,200,2,0.0001,0.002,1024,0.0001,100,1894,235,1659,97,935,0.9310814174729835,0.8142525513084924,0.8590648376732416,372,72,300,93,915,0.8834298021268003,0.7719427894560048,0.8133444104909456,379,70,309,93,914,0.8829152591710048,0.7659995407149172,0.8085847372774367
1,150,1,0.0001,0.002,1024,0.0001,100,1872,517,1355,96,936,0.9044704469428451,0.8417156390624059,0.8689945385593254,394,137,257,93,910,0.8455939412802158,0.7944663472588087,0.8167406927314664,391,126,265,93,911,0.8508124297058723,0.7904270802635951,0.8160862917440495
2,200,1,0.0001,0.002,1024,0.0001,100,1740,424,1316,97,941,0.9168759204784466,0.8478512575914244,0.8775688624100136,364,115,249,94,917,0.8635913794232317,0.8032577244252721,0.8291006738959394,390,117,273,93,911,0.8547206470250659,0.7858263918062287,0.8144179613604783
3,150,2,0.0001,0.002,1024,0.0001,100,1781,280,1501,97,939,0.9294315447185043,0.8305801216717749,0.8703420803593793,384,93,291,93,913,0.867628959318693,0.7756589996994502,0.8114981008176141,391,90,301,93,911,0.8672675202156335,0.7691173496899434,0.8065629400351155
4,200,2,0.0001,0.002,1024,0.0001,100,1578,279,1299,97,946,0.9356184207221274,0.8526383113341749,0.8875089778382905,371,96,275,93,916,0.8701101632378342,0.7868989740053863,0.8203266013184685,394,102,292,93,910,0.8601448625999253,0.7740403606563544,0.8080016508760637
1,150,1,0.0001,0.002,1024,0.0001,100,1944,566,1378,96,934,0.897972076920623,0.8382154256833539,0.8643091166537309,386,140,246,93,912,0.8472430788491147,0.8020673113755163,0.8221132456857547,409,139,270,93,907,0.8400681665170557,0.7850408653996878,0.8086532911351327
2,200,1,0.0001,0.002,1024,0.0001,100,1913,871,1042,97,935,0.8803640339289021,0.8687045413395305,0.8743862562912831,416,196,220,93,905,0.8226885035838706,0.8134328094337288,0.8179463725226437,417,195,222,93,905,0.8227852970808618,0.8123753816925517,0.8174356947239978
3,150,2,0.0001,0.002,1024,0.0001,100,1658,445,1213,97,943,0.9178858106539322,0.8586637499155856,0.8847773379894308,412,146,266,93,906,0.8364809627554726,0.786701554019412,0.8083684401151375,420,131,289,92,904,0.8390476260179263,0.7723111836701424,0.7998670939081673
4,200,2,0.0001,0.002,1024,0.0001,100,1830,178,1652,97,938,0.9398443076110569,0.8161689693094591,0.8630765838622233,378,72,306,93,914,0.8816874555514644,0.7675759772289306,0.8094852515905147,376,65,311,93,914,0.8871532683870008,0.7652200884711606,0.8090980471853233
1,150,1,0.0001,0.002,1024,0.0001,100,2175,205,1970,96,926,0.926441438886439,0.7809295089090564,0.831825554527899,383,64,319,93,913,0.8856481481481482,0.7591941728691901,0.8038813659805985,402,49,353,93,909,0.8922158583561758,0.7368537482678839,0.786470473970474
